Date,Close
Nov 2005,897.6315789473684
Dec 2005,1012.0454545454545
Jan 2006,1070.0
Feb 2006,999.75
Mar 2006,1059.3478260869565
Apr 2006,1174.75
May 2006,1095.6521739130435
Jun 2006,936.1363636363636
Jul 2006,974.2857142857143
Aug 2006,1111.9565217391305
Sep 2006,1211.6666666666667
Oct 2006,1322.2727272727273
Nov 2006,1490.2272727272727
Dec 2006,1604.0
Jan 2007,1565.909090909091
Feb 2007,1472.0
Mar 2007,1365.4761904761904
Apr 2007,1394.5
May 2007,1593.095238095238
Jun 2007,1654.5
Jul 2007,1832.9545454545455
Aug 2007,1725.0
Sep 2007,1853.0
Oct 2007,2261.5
Nov 2007,2433.181818181818
Dec 2007,2705.294117647059
Jan 2008,2660.25
Feb 2008,2697.1052631578946
Mar 2008,2425.277777777778
Apr 2008,1981.1363636363637
May 2008,2083.0555555555557
Jun 2008,1982.857142857143
Jul 2008,2050.2272727272725
Aug 2008,2063.5
Sep 2008,1834.5
Oct 2008,1148.0
Nov 2008,959.75
Dec 2008,1014.4736842105264
Jan 2009,1272.3684210526317
Feb 2009,1139.5
Mar 2009,1302.75
Apr 2009,1549.5
May 2009,1948.8095238095239
Jun 2009,2323.181818181818
Jul 2009,2596.7391304347825
Aug 2009,2997.75
Sep 2009,3109.1666666666665
Oct 2009,3303.6363636363635
Nov 2009,3212.25
Dec 2009,3373.684210526316
Jan 2010,3512.75
Feb 2010,3547.3684210526317
Mar 2010,3979.5454545454545
Apr 2010,4489.523809523809
May 2010,4139.736842105263
Jun 2010,4576.136363636364
Jul 2010,4892.045454545455
Aug 2010,4825.714285714285
Sep 2010,5450.588235294118
Oct 2010,5728.333333333333
Nov 2010,5566.428571428572
Dec 2010,5290.5
Jan 2011,4926.428571428572
Feb 2011,5013.055555555556
Mar 2011,5521.086956521739
Apr 2011,5586.75
May 2011,5832.142857142857
Jun 2011,5941.5
Jul 2011,6963.809523809524
Aug 2011,6827.105263157895
Sep 2011,6519.75
Oct 2011,6583.809523809524
Nov 2011,6923.409090909091
Dec 2011,7258.571428571428
Jan 2012,7718.0952380952385
Feb 2012,7333.809523809524
Mar 2012,7102.142857142857
Apr 2012,7321.75
May 2012,6875.0
Jun 2012,6689.285714285715
Jul 2012,6736.363636363636
Aug 2012,7071.0526315789475
Sep 2012,7255.0
Oct 2012,7913.636363636364
Nov 2012,7702.5
Dec 2012,7350.0
Jan 2013,7638.0952380952385
Feb 2013,7727.5
Mar 2013,7876.315789473684
Apr 2013,7663.636363636364
May 2013,7111.363636363636
Jun 2013,6794.736842105263
Jul 2013,6600.0
Aug 2013,6120.588235294118
Sep 2013,6323.809523809524
Oct 2013,6700.0
Nov 2013,6515.0
Dec 2013,6363.1578947368425
Jan 2014,6777.5
Feb 2014,6655.0
Mar 2014,7317.5
Apr 2014,7772.619047619048
May 2014,7480.555555555556
Jun 2014,7260.714285714285
Jul 2014,7588.1578947368425
Aug 2014,7680.0
Sep 2014,7351.136363636364
Oct 2014,6625.0
Nov 2014,7001.25
Dec 2014,7138.75
Jan 2015,7446.428571428572
Feb 2015,7818.421052631579
Mar 2015,8052.272727272727
Apr 2015,7882.142857142857
May 2015,7459.210526315789
Jun 2015,6969.047619047619
Jul 2015,6757.894736842105
Aug 2015,6203.75
Sep 2015,5816.666666666667
Oct 2015,6110.714285714285
Nov 2015,6377.380952380952
Dec 2015,6206.25
Jan 2016,6011.25
Feb 2016,6675.0
Mar 2016,7126.190476190476
Apr 2016,7223.809523809524
May 2016,6483.75
Jun 2016,6789.772727272727
Jul 2016,7350.0
Aug 2016,8093.181818181818
Sep 2016,8311.904761904761
Oct 2016,8315.47619047619
Nov 2016,7917.045454545455
Dec 2016,7760.0
Jan 2017,8071.590909090909
Feb 2017,8058.75
Mar 2017,8437.5
Apr 2017,8708.333333333334
May 2017,8705.0
Jun 2017,8879.545454545454
Jul 2017,8507.142857142857
Aug 2017,7891.304347826087
Sep 2017,7828.571428571428
Oct 2017,8062.5
Nov 2017,8264.772727272728
Dec 2017,8192.857142857143
Jan 2018,8344.565217391304
Feb 2018,8306.25
Mar 2018,7571.590909090909
Apr 2018,7535.714285714285
May 2018,7027.173913043478
Jun 2018,6807.142857142857
Jul 2018,6610.227272727273
Aug 2018,7321.739130434783
Sep 2018,7161.25
Oct 2018,7180.434782608696
Nov 2018,8306.818181818182
Dec 2018,8327.380952380952
Jan 2019,8285.869565217392
Feb 2019,7835.0
