Date,Close
Nov 2005,1027.1052631578948
Dec 2005,1174.090909090909
Jan 2006,1239.090909090909
Feb 2006,1238.5
Mar 2006,1315.2173913043478
Apr 2006,1459.0
May 2006,1528.2608695652175
Jun 2006,1435.909090909091
Jul 2006,1464.7619047619048
Aug 2006,1583.9130434782608
Sep 2006,1620.952380952381
Oct 2006,1667.2727272727273
Nov 2006,1872.2727272727273
Dec 2006,2011.0
Jan 2007,1978.6363636363637
Feb 2007,1873.5
Mar 2007,1884.7619047619048
Apr 2007,2069.0
May 2007,1960.952380952381
Jun 2007,1946.0
Jul 2007,2160.0
Aug 2007,2133.181818181818
Sep 2007,2187.5
Oct 2007,2381.0
Nov 2007,2135.909090909091
Dec 2007,2099.4117647058824
Jan 2008,1876.5
Feb 2008,1982.6315789473683
Mar 2008,1900.5555555555557
Apr 2008,1820.0
May 2008,1698.3333333333333
Jun 2008,1534.7619047619048
Jul 2008,1486.3636363636363
Aug 2008,1537.0
Sep 2008,1430.5
Oct 2008,1267.0
Nov 2008,1145.5
Dec 2008,1322.1052631578948
Jan 2009,1332.6315789473683
Feb 2009,1270.5
Mar 2009,1353.0
Apr 2009,1479.0
May 2009,1492.3809523809523
Jun 2009,1516.8181818181818
Jul 2009,1670.8695652173913
Aug 2009,1728.0
Sep 2009,1691.111111111111
Oct 2009,1718.1818181818182
Nov 2009,1757.0
Dec 2009,1894.7368421052631
Jan 2010,1880.0
Feb 2010,1754.7368421052631
Mar 2010,1663.6363636363637
Apr 2010,1600.0
May 2010,1522.6315789473683
Jun 2010,1575.909090909091
Jul 2010,1598.6363636363637
Aug 2010,1711.4285714285713
Sep 2010,1814.1176470588234
Oct 2010,1836.1904761904761
Nov 2010,1642.857142857143
Dec 2010,1590.0
Jan 2011,1524.2857142857142
Feb 2011,1510.5555555555557
Mar 2011,1438.2608695652175
Apr 2011,1474.5
May 2011,1529.047619047619
Jun 2011,1461.5
Jul 2011,1437.6190476190477
Aug 2011,1474.2105263157894
