Date,Close
Nov 2005,175.05263157894737
Dec 2005,186.9090909090909
Jan 2006,223.45454545454547
Feb 2006,270.3
Mar 2006,273.82608695652175
Apr 2006,280.2
May 2006,274.0
Jun 2006,252.0
Jul 2006,239.52380952380952
Aug 2006,232.43478260869566
Sep 2006,245.23809523809524
Oct 2006,265.90909090909093
Nov 2006,252.0909090909091
Dec 2006,241.3
Jan 2007,258.54545454545456
Feb 2007,256.0
Mar 2007,241.9047619047619
Apr 2007,252.3
May 2007,247.04761904761904
Jun 2007,260.7
Jul 2007,279.27272727272725
Aug 2007,270.6363636363636
Sep 2007,268.7
Oct 2007,271.7
Nov 2007,255.54545454545453
Dec 2007,250.47058823529412
Jan 2008,239.8
Feb 2008,232.21052631578948
Mar 2008,197.88888888888889
Apr 2008,186.72727272727272
May 2008,177.88888888888889
Jun 2008,173.52380952380952
Jul 2008,158.63636363636363
Aug 2008,150.8
Sep 2008,139.2
Oct 2008,91.75
Nov 2008,95.65
Dec 2008,79.57894736842105
Jan 2009,88.73684210526316
Feb 2009,125.85
Mar 2009,125.5
Apr 2009,143.8
May 2009,173.52380952380952
Jun 2009,194.36363636363637
Jul 2009,214.95652173913044
Aug 2009,264.1
Sep 2009,242.66666666666666
Oct 2009,259.45454545454544
Nov 2009,256.7
Dec 2009,258.0
Jan 2010,277.7
Feb 2010,312.2105263157895
Mar 2010,344.6363636363636
Apr 2010,400.95238095238096
May 2010,377.94736842105266
Jun 2010,396.3181818181818
Jul 2010,461.3636363636364
Aug 2010,468.0952380952381
Sep 2010,505.5882352941176
Oct 2010,524.2857142857143
Nov 2010,624.2857142857143
Dec 2010,677.5
Jan 2011,597.3809523809524
Feb 2011,576.1111111111111
Mar 2011,607.3913043478261
Apr 2011,720.25
May 2011,693.8095238095239
Jun 2011,673.5
Jul 2011,703.3333333333334
Aug 2011,675.0
Sep 2011,674.5
Oct 2011,675.4761904761905
Nov 2011,691.3636363636364
Dec 2011,685.952380952381
Jan 2012,700.7142857142857
Feb 2012,700.0
Mar 2012,693.8095238095239
Apr 2012,724.25
May 2012,785.0
Jun 2012,774.2857142857143
Jul 2012,759.5454545454545
Aug 2012,780.7894736842105
Sep 2012,859.0
Oct 2012,971.8181818181819
Nov 2012,994.5
Dec 2012,1053.888888888889
Jan 2013,1041.4285714285713
Feb 2013,1146.0
Mar 2013,1265.2631578947369
Apr 2013,1283.1818181818182
May 2013,1452.7272727272727
Jun 2013,1321.578947368421
Jul 2013,1419.5652173913043
Aug 2013,1367.6470588235295
Sep 2013,1317.6190476190477
Oct 2013,1330.952380952381
Nov 2013,1279.5
Dec 2013,1214.2105263157894
Jan 2014,1376.0
Feb 2014,1415.5
Mar 2014,1440.75
Apr 2014,1522.6190476190477
May 2014,1588.0555555555557
Jun 2014,1628.095238095238
Jul 2014,1724.2105263157894
Aug 2014,1648.5
Sep 2014,1679.3181818181818
Oct 2014,1669.3478260869565
Nov 2014,1718.25
Dec 2014,1785.5
Jan 2015,1818.5714285714287
Feb 2015,1824.2105263157894
Mar 2015,1817.7272727272727
Apr 2015,1857.3809523809523
May 2015,1809.7368421052631
Jun 2015,1685.4761904761904
Jul 2015,1674.7368421052631
Aug 2015,1600.75
Sep 2015,1528.8095238095239
Oct 2015,1464.047619047619
Nov 2015,1369.5238095238096
Dec 2015,1278.25
Jan 2016,1370.25
Feb 2016,1304.5
Mar 2016,1317.857142857143
Apr 2016,1408.3333333333333
May 2016,1358.75
Jun 2016,1429.090909090909
Jul 2016,1614.0625
Aug 2016,1729.5454545454545
Sep 2016,1732.3809523809523
Oct 2016,1726.4285714285713
Nov 2016,1556.590909090909
Dec 2016,1520.75
Jan 2017,1511.8181818181818
Feb 2017,1484.5
Mar 2017,1501.1363636363637
Apr 2017,1576.6666666666667
May 2017,1537.5
Jun 2017,1585.0
Jul 2017,1659.2857142857142
Aug 2017,1735.0
Sep 2017,1715.952380952381
Oct 2017,1679.5454545454545
Nov 2017,1618.409090909091
Dec 2017,1657.6190476190477
Jan 2018,1720.0
Feb 2018,1631.25
Mar 2018,1498.409090909091
Apr 2018,1532.6190476190477
May 2018,1391.5217391304348
Jun 2018,1331.1904761904761
Jul 2018,1285.909090909091
Aug 2018,1287.8260869565217
Sep 2018,1261.25
Oct 2018,1323.695652173913
Nov 2018,1478.1818181818182
Dec 2018,1535.4761904761904
Jan 2019,1593.0434782608695
Feb 2019,1562.75
Mar 2019,1518.3333333333333
Apr 2019,1506.3636363636363
May 2019,1398.4782608695652
Jun 2019,1446.25
Jul 2019,1452.608695652174
Aug 2019,1529.090909090909
Sep 2019,1673.095238095238
Oct 2019,1639.1304347826087
Nov 2019,1541.1904761904761
Dec 2019,1592.8947368421052
Jan 2020,1580.909090909091
Feb 2020,1394.25
Mar 2020,1082.142857142857
Apr 2020,1246.904761904762
May 2020,1378.75
Jun 2020,1429.5238095238096
Jul 2020,1516.590909090909
Aug 2020,1602.5
Sep 2020,1548.6363636363637
Oct 2020,1572.1052631578948
Nov 2020,1489.2857142857142
Dec 2020,1495.0
Jan 2021,1570.75
Feb 2021,1530.0
Mar 2021,1566.8181818181818
Apr 2021,1506.6666666666667
May 2021,1452.3529411764705
Jun 2021,1424.5238095238096
Jul 2021,1349.5238095238096
Aug 2021,1308.25
Sep 2021,1434.090909090909
Oct 2021,1444.75
Nov 2021,1611.1363636363637
Dec 2021,1604.090909090909
Jan 2022,1677.6190476190477
Feb 2022,1638.0555555555557
Mar 2022,1626.590909090909
Apr 2022,1600.5263157894738
May 2022,1615.3333333333333
Jun 2022,1641.1904761904761
Jul 2022,1683.8095238095239
Aug 2022,1611.1363636363637
Sep 2022,1780.909090909091
Oct 2022,1925.2380952380952
Nov 2022,2028.6363636363637
Dec 2022,2083.181818181818
Jan 2023,2068.5714285714284
Feb 2023,2229.5
Mar 2023,2121.4285714285716
Apr 2023,2072.1428571428573
May 2023,2100.0
Jun 2023,2057.6470588235293
Jul 2023,1982.75
Aug 2023,1841.1363636363637
Sep 2023,1777.5
Oct 2023,1772.9545454545455
Nov 2023,1611.1363636363637
Dec 2023,1629.2105263157894
Jan 2024,1510
Feb 2024,1490
Mar 2024,1475
Apr 2024,1455
May 2024,1490
Jun 2024,1525
Jul 2024,1590
Aug 2024,1645
Sep 2024,1720
Oct 2024,1615
