Date,Close
Nov 2005,48.68421052631579
Dec 2005,46.54545454545455
Jan 2006,52.31818181818182
Feb 2006,54.35
Mar 2006,55.04347826086956
Apr 2006,60.35
May 2006,58.56521739130435
Jun 2006,52.27272727272727
Jul 2006,51.57142857142857
Aug 2006,52.69565217391305
Sep 2006,54.333333333333336
Oct 2006,61.81818181818182
Nov 2006,80.68181818181819
Dec 2006,86.6
Jan 2007,80.63636363636364
Feb 2007,74.35
Mar 2007,73.57142857142857
Apr 2007,76.65
May 2007,125.71428571428571
Jun 2007,150.8
Jul 2007,146.0
Aug 2007,128.72727272727272
Sep 2007,142.4
Oct 2007,148.5
Nov 2007,164.27272727272728
Dec 2007,156.11764705882354
Jan 2008,145.9
Feb 2008,137.47368421052633
Mar 2008,118.88888888888889
Apr 2008,98.81818181818181
May 2008,133.33333333333334
Jun 2008,151.61904761904762
Jul 2008,140.36363636363637
Aug 2008,138.2
Sep 2008,113.3
Oct 2008,84.9
Nov 2008,81.75
Dec 2008,77.05263157894737
Jan 2009,84.0
Feb 2009,83.5
Mar 2009,87.3
Apr 2009,97.6
May 2009,107.85714285714286
Jun 2009,125.27272727272727
Jul 2009,138.6086956521739
Aug 2009,167.9
Sep 2009,168.66666666666666
Oct 2009,179.72727272727272
Nov 2009,249.8
Dec 2009,276.5263157894737
Jan 2010,271.8
Feb 2010,248.21052631578948
Mar 2010,258.90909090909093
Apr 2010,289.14285714285717
May 2010,287.36842105263156
Jun 2010,296.27272727272725
Jul 2010,358.6818181818182
Aug 2010,476.1904761904762
Sep 2010,711.1764705882352
Oct 2010,666.6666666666666
Nov 2010,702.8571428571429
Dec 2010,655.75
Jan 2011,611.6666666666666
Feb 2011,592.5
Mar 2011,629.1304347826087
Apr 2011,693.75
May 2011,757.3809523809524
Jun 2011,895.75
Jul 2011,1050.4761904761904
Aug 2011,1011.578947368421
Sep 2011,955.0
Oct 2011,918.5714285714286
Nov 2011,937.7272727272727
Dec 2011,813.8095238095239
Jan 2012,794.7619047619048
Feb 2012,853.8095238095239
Mar 2012,838.0952380952381
Apr 2012,827.75
May 2012,859.5238095238095
Jun 2012,900.4761904761905
Jul 2012,904.7727272727273
Aug 2012,863.9473684210526
Sep 2012,889.5
Oct 2012,977.0454545454545
Nov 2012,1038.0
Dec 2012,1168.888888888889
Jan 2013,1283.8095238095239
Feb 2013,1527.0
Mar 2013,1757.3684210526317
Apr 2013,1880.0
May 2013,1934.7727272727273
Jun 2013,1681.578947368421
Jul 2013,1439.5652173913043
Aug 2013,1230.0
Sep 2013,1337.6190476190477
Oct 2013,1461.4285714285713
Nov 2013,1336.0
Dec 2013,1233.157894736842
Jan 2014,1359.0
Feb 2014,1524.0
Mar 2014,1561.0
Apr 2014,1378.8095238095239
May 2014,1306.111111111111
Jun 2014,1225.2380952380952
Jul 2014,1234.4736842105262
Aug 2014,1265.75
Sep 2014,1309.090909090909
Oct 2014,1191.7391304347825
Nov 2014,1111.75
Dec 2014,1008.5
Jan 2015,910.952380952381
Feb 2015,847.6315789473684
Mar 2015,822.9545454545455
Apr 2015,692.8571428571429
May 2015,621.3157894736842
Jun 2015,593.0952380952381
Jul 2015,511.94736842105266
Aug 2015,377.6
Sep 2015,338.4761904761905
Oct 2015,399.9047619047619
Nov 2015,439.14285714285717
Dec 2015,523.7
Jan 2016,632.5
Feb 2016,767.25
Mar 2016,801.4285714285714
Apr 2016,878.3333333333334
May 2016,920.75
Jun 2016,1050.4545454545455
Jul 2016,1305.625
Aug 2016,1559.7727272727273
Sep 2016,1604.2857142857142
Oct 2016,1763.5714285714287
