Date,Close
Nov 2005,1135.45
Dec 2005,1128.89
Jan 2006,1121.91
Feb 2006,1114.50
Mar 2006,1106.62
Apr 2006,1098.24
May 2006,1089.32
Jun 2006,1079.82
Jul 2006,1069.70
Aug 2006,1058.89
Sep 2006,1047.36
Oct 2006,1035.05
Nov 2006,1021.90
Dec 2006,1007.82
Jan 2007,992.73
Feb 2007,976.56
Mar 2007,959.19
Apr 2007,940.54
May 2007,920.48
Jun 2007,898.88
Jul 2007,875.61
Aug 2007,850.48
Sep 2007,823.33
Oct 2007,793.98
Nov 2007,762.16
Dec 2007,727.60
Jan 2008,689.99
Feb 2008,648.98
Mar 2008,604.02
Apr 2008,554.47
May 2008,500.21
Jun 2008,412.77370677274814
Jul 2008,356.08929165926844
Aug 2008,353.4101852416992
Sep 2008,258.9663627624512
Oct 2008,141.08561630249022
Nov 2008,106.69599838256836
Dec 2008,88.52047649182771
Jan 2009,82.51163603130139
Feb 2009,77.68990859985351
Mar 2009,79.22142906188965
Apr 2009,127.85884017944336
May 2009,212.1588178362165
Jun 2009,394.4828075062145
Jul 2009,530.685314676036
Aug 2009,537.8889175415039
Sep 2009,601.2639838324653
Oct 2009,636.2353737571023
Nov 2009,737.9149017333984
Dec 2009,792.3852828176398
Jan 2010,798.2475677490235
Feb 2010,773.8213854337994
Mar 2010,567.0426635742188
Apr 2010,706.7540748232886
May 2010,651.6904810855264
Jun 2010,660.7059659090909
Jul 2010,706.2718894264915
Aug 2010,769.5177205403646
Sep 2010,800.9775641946231
Oct 2010,901.6749936058408
Nov 2010,842.2798258463541
Dec 2010,910.5
Jan 2011,804.7619047619048
Feb 2011,680.0
Mar 2011,771.304347826087
Apr 2011,878.0
May 2011,911.4285714285714
Jun 2011,886.5
Jul 2011,940.4761904761905
Aug 2011,1007.3684210526316
Sep 2011,910.5
Oct 2011,880.952380952381
Nov 2011,928.1818181818181
Dec 2011,941.9047619047619
Jan 2012,1028.095238095238
Feb 2012,1177.142857142857
Mar 2012,1234.2857142857142
Apr 2012,1397.5
May 2012,1340.4761904761904
Jun 2012,1207.6190476190477
Jul 2012,1161.8181818181818
Aug 2012,1067.8947368421052
Sep 2012,1035.0
Oct 2012,1148.6363636363637
Nov 2012,1240.0
Dec 2012,1186.111111111111
Jan 2013,1249.5238095238096
Feb 2013,1425.0
Mar 2013,1662.1052631578948
Apr 2013,1682.7272727272727
May 2013,1825.0
Jun 2013,1841.0526315789473
Jul 2013,1578.695652173913
Aug 2013,1443.5294117647059
Sep 2013,1410.952380952381
Oct 2013,1530.952380952381
Nov 2013,1428.5
Dec 2013,1347.8947368421052
Jan 2014,1394.5
Feb 2014,1524.75
Mar 2014,1644.0
Apr 2014,1605.952380952381
May 2014,1568.611111111111
Jun 2014,1545.2380952380952
Jul 2014,1593.6842105263158
Aug 2014,1617.0
Sep 2014,1585.909090909091
Oct 2014,1521.5217391304348
Nov 2014,1611.25
Dec 2014,1800.75
Jan 2015,1991.904761904762
Feb 2015,2092.6315789473683
Mar 2015,2067.5
Apr 2015,2095.714285714286
May 2015,1917.1052631578948
Jun 2015,1775.0
Jul 2015,1766.0526315789473
Aug 2015,1649.0
Sep 2015,1471.6666666666667
Oct 2015,1632.142857142857
Nov 2015,1672.857142857143
Dec 2015,1711.0
Jan 2016,1757.75
Feb 2016,1721.0
Mar 2016,1793.8095238095239
Apr 2016,1870.952380952381
May 2016,1772.0
Jun 2016,1946.1363636363637
Jul 2016,2066.875
Aug 2016,2188.181818181818
Sep 2016,2140.714285714286
Oct 2016,2188.095238095238
Nov 2016,1893.8636363636363
Dec 2016,1754.75
Jan 2017,1799.7727272727273
Feb 2017,1886.25
Mar 2017,1804.3181818181818
Apr 2017,1816.111111111111
May 2017,1789.75
Jun 2017,1810.4545454545455
Jul 2017,1790.952380952381
Aug 2017,1816.9565217391305
Sep 2017,1800.7142857142858
Oct 2017,1773.409090909091
Nov 2017,1690.4545454545455
Dec 2017,1650.7142857142858
Jan 2018,1717.1739130434783
Feb 2018,1802.5
Mar 2018,1770.0
Apr 2018,1783.5714285714287
May 2018,1630.2173913043478
Jun 2018,1686.1904761904761
Jul 2018,1453.6363636363637
Aug 2018,1255.8695652173913
Sep 2018,1146.0
Oct 2018,1067.391304347826
Nov 2018,1217.7272727272727
Dec 2018,1279.047619047619
Jan 2019,1392.391304347826
Feb 2019,1349.0
Mar 2019,1387.857142857143
Apr 2019,1434.5454545454545
May 2019,1268.2608695652175
Jun 2019,1427.1052631578948
Jul 2019,1470.6521739130435
Aug 2019,1352.5
Sep 2019,1362.142857142857
Oct 2019,1395.0
Nov 2019,1364.5238095238096
Dec 2019,1259.2105263157894
Jan 2020,1222.2727272727273
Feb 2020,1113.0
Mar 2020,823.5714285714286
Apr 2020,746.1904761904761
May 2020,642.8125
Jun 2020,778.3333333333334
Jul 2020,737.2727272727273
Aug 2020,724.4444444444445
Sep 2020,746.1363636363636
Oct 2020,812.1052631578947
Nov 2020,1023.0952380952381
Dec 2020,1162.6315789473683
Jan 2021,1225.5
Feb 2021,1206.842105263158
Mar 2021,1220.6818181818182
Apr 2021,1162.857142857143
May 2021,1158.8235294117646
Jun 2021,1025.7142857142858
Jul 2021,949.047619047619
Aug 2021,921.0
Sep 2021,980.6818181818181
Oct 2021,1108.0
Nov 2021,1142.9545454545455
Dec 2021,1026.3636363636363
Jan 2022,985.0
