Date,Close
Nov 2005,4198.71
Dec 2005,4159.36
Jan 2006,4117.52
Feb 2006,4073
Mar 2006,4025.63
Apr 2006,3975.19
May 2006,3921.47
Jun 2006,3864.22
Jul 2006,3803.19
Aug 2006,3738.1
Sep 2006,3668.64
Oct 2006,3594.48
Nov 2006,3515.27
Dec 2006,3430.62
Jan 2007,3340.15
Feb 2007,3243.3
Mar 2007,3139.68
Apr 2007,3028.74
May 2007,2910.17
Jun 2007,2783.57
Jul 2007,2648.65
Aug 2007,2505.54
Sep 2007,2354.5
Oct 2007,2198.01
Nov 2007,1948.7693115234374
Dec 2007,1937.8145751953125
Jan 2008,1820.7358276367188
Feb 2008,1707.5797954358552
Mar 2008,1454.3716362847222
Apr 2008,1322.8110518022017
May 2008,1365.136182996962
Jun 2008,1240.4282633463542
Jul 2008,1152.7547884854403
Aug 2008,1203.6809631347655
Sep 2008,1066.502261352539
Oct 2008,801.1237670898438
Nov 2008,811.1003997802734
Dec 2008,861.1411068564967
Jan 2009,965.6332140470806
Feb 2009,940.7966552734375
Mar 2009,887.4216522216797
Apr 2009,1049.5419677734376
May 2009,1349.6961553664435
Jun 2009,1604.87773548473
Jul 2009,1625.7576851222825
Aug 2009,1770.3538330078125
Sep 2009,1806.8794080946182
Oct 2009,1820.7358287464488
Nov 2009,1843.6820983886719
Dec 2009,1865.630679481908
Jan 2010,1833.7054443359375
Feb 2010,1744.860904091283
Mar 2010,1768.1317693536932
Apr 2010,1975.8487258184523
May 2010,1933.6293431332238
Jun 2010,2041.1287564364347
Jul 2010,2223.202325994318
Aug 2010,2753.0761137462796
Sep 2010,3100.092529296875
Oct 2010,3526.265311104911
Nov 2010,3526.265311104911
Dec 2010,3409.5149169921874
Jan 2011,3230.529343377976
Feb 2011,3067.815171983507
Mar 2011,3278.192032523777
Apr 2011,3352.149304199219
May 2011,3428.8743257068454
Jun 2011,3438.197717285156
Jul 2011,3737.6749325706846
Aug 2011,3935.5198524876646
Sep 2011,3942.017785644531
Oct 2011,3788.7457914806546
Nov 2011,3858.009998668324
Dec 2011,4083.2940499441966
Jan 2012,4270.949823288691
Feb 2012,4567.873465401785
Mar 2012,4817.289295014881
Apr 2012,5156.673120117188
May 2012,5225.856329055059
Jun 2012,5183.099283854167
Jul 2012,5609.589621803977
Aug 2012,5731.3141447368425
Sep 2012,5729.082470703125
Oct 2012,5759.239146839489
Nov 2012,5759.012426757812
Dec 2012,5672.825358072917
Jan 2013,5444.39208984375
Feb 2013,5534.538110351563
Mar 2013,5768.070184004934
Apr 2013,6428.127130681818
May 2013,6657.136274857955
Jun 2013,6240.647538034539
Jul 2013,6090.084812330163
Aug 2013,5795.251034007353
Sep 2013,5546.533877418155
Oct 2013,5575.038527715774
Nov 2013,5111.778173828125
Dec 2013,4880.6747018914475
Jan 2014,4978.34072265625
Feb 2014,5285.8704833984375
Mar 2014,5674.211010742188
Apr 2014,5982.417736235119
May 2014,5992.909044053819
Jun 2014,5939.6606677827385
Jul 2014,6219.6441457648025
Aug 2014,6274.056176757813
Sep 2014,6365.773171164773
Oct 2014,6186.597953464674
Nov 2014,6610.767626953125
Dec 2014,6893.8546142578125
Jan 2015,7028.776762462798
Feb 2015,7070.283485814145
Mar 2015,7091.346590909091
Apr 2015,6876.751813616072
May 2015,6349.602898848684
Jun 2015,5958.663876488095
Jul 2015,5739.190403988487
Aug 2015,5326.5252685546875
Sep 2015,4984.041643415178
Oct 2015,5220.155366443452
Nov 2015,4922.9941638764885
Dec 2015,4883.0638671875
Jan 2016,5654.25771484375
Feb 2016,5670.4697265625
Mar 2016,5456.268973214285
Apr 2016,5385.007277715774
May 2016,5325.0287109375
Jun 2016,5279.680442116477
Jul 2016,5420.118560791016
Aug 2016,5271.74442915483
Sep 2016,4728.4497302827385
Oct 2016,4593.052618117559
Nov 2016,4329.3454922762785
Dec 2016,4329.5
Jan 2017,4245.909090909091
Feb 2017,4624.0
Mar 2017,4614.545454545455
Apr 2017,4619.444444444444
May 2017,4875.75
Jun 2017,5240.909090909091
Jul 2017,5366.666666666667
Aug 2017,5555.434782608696
Sep 2017,5832.142857142857
Oct 2017,6076.136363636364
Nov 2017,6522.727272727273
Dec 2017,6319.047619047619
Jan 2018,6147.826086956522
Feb 2018,5572.5
Mar 2018,4951.818181818182
Apr 2018,4552.857142857143
May 2018,4180.869565217391
Jun 2018,4484.285714285715
Jul 2018,4778.409090909091
Aug 2018,4715.652173913043
Sep 2018,4412.5
Oct 2018,4299.565217391304
Nov 2018,4011.818181818182
Dec 2018,4432.380952380952
Jan 2019,4828.260869565217
Feb 2019,5020.0
Mar 2019,5302.380952380952
Apr 2019,6047.727272727273
May 2019,5527.173913043478
Jun 2019,5748.684210526316
Jul 2019,5864.130434782609
Aug 2019,5690.909090909091
Sep 2019,5540.476190476191
Oct 2019,5610.869565217391
Nov 2019,5073.809523809524
Dec 2019,5209.210526315789
Jan 2020,5059.090909090909
Feb 2020,4849.0
Mar 2020,3568.5714285714284
Apr 2020,2843.3333333333335
May 2020,3601.25
Jun 2020,4116.190476190476
Jul 2020,4297.272727272727
Aug 2020,4017.222222222222
Sep 2020,3500.4545454545455
Oct 2020,3692.6315789473683
Nov 2020,4158.0952380952385
Dec 2020,4548.421052631579
Jan 2021,4605.5
Feb 2021,4427.894736842105
Mar 2021,4257.272727272727
Apr 2021,4171.428571428572
May 2021,3998.823529411765
Jun 2021,3770.0
Jul 2021,3631.904761904762
Aug 2021,3882.5
Sep 2021,3908.181818181818
Oct 2021,4216.0
Nov 2021,4187.272727272727
Dec 2021,3931.818181818182
Jan 2022,3649.5238095238096
Feb 2022,3408.3333333333335
Mar 2022,3634.090909090909
Apr 2022,3792.6315789473683
May 2022,3807.3333333333335
Jun 2022,3781.904761904762
Jul 2022,3541.904761904762
Aug 2022,3472.2727272727275
Sep 2022,3455.0
Oct 2022,3343.809523809524
Nov 2022,3276.3636363636365
Dec 2022,2964.090909090909
Jan 2023,3142.8571428571427
Feb 2023,3419.0
Mar 2023,3205.2380952380954
Apr 2023,3312.1428571428573
May 2023,3426.6666666666665
Jun 2023,3710.5882352941176
Jul 2023,3855.0
Aug 2023,3773.6363636363635
Sep 2023,4409.0
Oct 2023,4343.636363636364
Nov 2023,4522.272727272727
Dec 2023,4801.0526315789475
Jan 2024,4990
Feb 2024,5425
Mar 2024,5550
Apr 2024,5400
May 2024,4780
Jun 2024,4980
Jul 2024,5550
Aug 2024,5350
Sep 2024,4930
Oct 2024,4850
