Date,Open,High,Low,Close,Adj Close,Volume
2009-01-05,475.0,490.0,460.0,490.0,362.3171081542969,309281000
2009-01-06,500.0,555.0,490.0,510.0,377.1055908203125,692035000
2009-01-07,520.0,540.0,510.0,510.0,377.1055908203125,294285000
2009-01-08,500.0,525.0,495.0,515.0,380.8027038574219,47693000
2009-01-09,515.0,555.0,510.0,545.0,402.9853515625,288827000
2009-01-12,540.0,560.0,535.0,555.0,410.37957763671875,98205000
2009-01-13,550.0,565.0,545.0,550.0,406.6824035644531,91197000
2009-01-14,550.0,560.0,535.0,540.0,399.2882080078125,58589000
2009-01-15,525.0,525.0,505.0,515.0,380.8027038574219,79136000
2009-01-16,520.0,535.0,520.0,530.0,391.8940124511719,36440000
2009-01-19,535.0,540.0,510.0,525.0,388.1969299316406,55826000
2009-01-20,515.0,520.0,495.0,520.0,384.4997863769531,67133000
2009-01-21,510.0,515.0,495.0,500.0,369.7113342285156,54013000
2009-01-22,510.0,510.0,490.0,500.0,369.7113342285156,44990000
2009-01-23,490.0,500.0,485.0,500.0,369.7113342285156,31287000
2009-01-27,505.0,515.0,500.0,515.0,380.8027038574219,20356000
2009-01-28,515.0,515.0,500.0,510.0,377.1055908203125,12804000
2009-01-29,515.0,515.0,500.0,505.0,373.40850830078125,15079000
2009-01-30,500.0,500.0,480.0,490.0,362.3171081542969,92596000
2009-02-02,480.0,490.0,475.0,480.0,354.92291259765625,42143000
2009-02-03,485.0,485.0,475.0,480.0,354.92291259765625,17362000
2009-02-04,485.0,485.0,475.0,485.0,358.6200256347656,13964000
2009-02-05,480.0,490.0,475.0,480.0,354.92291259765625,26632000
2009-02-06,480.0,515.0,480.0,510.0,377.1055908203125,123433000
2009-02-09,515.0,515.0,490.0,500.0,369.7113342285156,83096000
2009-02-10,495.0,500.0,485.0,490.0,362.3171081542969,58027000
2009-02-11,480.0,490.0,475.0,485.0,358.6200256347656,44763000
2009-02-12,485.0,485.0,470.0,480.0,354.92291259765625,72470000
2009-02-13,480.0,485.0,475.0,480.0,354.92291259765625,36803000
2009-02-16,480.0,485.0,475.0,480.0,354.92291259765625,16860000
2009-02-17,480.0,490.0,465.0,470.0,347.5286560058594,73062000
2009-02-18,465.0,475.0,460.0,465.0,343.8315734863281,72481000
2009-02-19,465.0,470.0,460.0,465.0,343.8315734863281,24824000
2009-02-20,465.0,465.0,440.0,450.0,332.740234375,169839000
2009-02-23,445.0,460.0,445.0,460.0,340.1343994140625,34676000
2009-02-24,450.0,450.0,440.0,450.0,332.740234375,44272000
2009-02-25,450.0,460.0,435.0,440.0,325.34600830078125,88851000
2009-02-26,440.0,445.0,430.0,440.0,325.34600830078125,47110000
2009-02-27,440.0,445.0,430.0,440.0,325.34600830078125,28911000
2009-03-02,430.0,435.0,415.0,420.0,310.5575866699219,41780000
2009-03-03,415.0,425.0,410.0,425.0,314.2546691894531,27872000
2009-03-04,425.0,440.0,420.0,435.0,321.6488952636719,56708000
2009-03-05,435.0,445.0,425.0,430.0,317.9517517089844,48469000
2009-03-06,425.0,430.0,420.0,430.0,317.9517517089844,12559000
2009-03-10,425.0,435.0,425.0,430.0,317.9517517089844,35243000
2009-03-11,435.0,440.0,430.0,435.0,321.6488952636719,50595000
2009-03-12,430.0,435.0,425.0,430.0,317.9517517089844,24659000
2009-03-13,435.0,445.0,430.0,440.0,325.34600830078125,74827000
2009-03-16,445.0,445.0,430.0,435.0,321.6488952636719,24780000
2009-03-17,435.0,440.0,430.0,430.0,317.9517517089844,17591000
2009-03-18,435.0,440.0,430.0,440.0,325.34600830078125,22303000
2009-03-19,440.0,455.0,435.0,445.0,329.0430908203125,74197000
2009-03-20,445.0,460.0,440.0,460.0,340.1343994140625,80483000
2009-03-23,460.0,490.0,455.0,485.0,358.6200256347656,192042000
2009-03-24,495.0,500.0,480.0,495.0,366.0142822265625,164867000
2009-03-25,490.0,495.0,475.0,480.0,354.92291259765625,61215000
2009-03-27,485.0,490.0,475.0,480.0,354.92291259765625,71577000
2009-03-30,480.0,480.0,460.0,470.0,347.5286560058594,42480000
2009-03-31,470.0,480.0,465.0,470.0,347.5286560058594,48221000
2009-04-01,470.0,475.0,450.0,460.0,340.1343994140625,113420000
2009-04-02,460.0,480.0,455.0,480.0,354.92291259765625,356337000
2009-04-03,485.0,485.0,465.0,465.0,343.8315734863281,178154000
2009-04-06,470.0,490.0,470.0,485.0,358.6200256347656,221309000
2009-04-07,485.0,490.0,475.0,480.0,354.92291259765625,130856000
2009-04-08,475.0,480.0,470.0,480.0,354.92291259765625,52725000
2009-04-09,480.0,480.0,480.0,480.0,354.92291259765625,0
2009-04-13,485.0,525.0,485.0,520.0,384.4997863769531,335687000
2009-04-14,530.0,530.0,510.0,520.0,384.4997863769531,207986000
2009-04-15,510.0,540.0,510.0,540.0,399.2882080078125,280401000
2009-04-16,545.0,565.0,535.0,540.0,399.2882080078125,280082000
2009-04-17,550.0,560.0,530.0,535.0,395.5911865234375,148673000
2009-04-20,525.0,545.0,525.0,540.0,399.2882080078125,106348000
2009-04-22,610.0,650.0,585.0,590.0,436.2594299316406,482291000
2009-04-23,590.0,615.0,580.0,600.0,443.6536560058594,86471000
2009-04-24,600.0,635.0,600.0,625.0,462.13916015625,291321000
2009-04-27,630.0,630.0,600.0,610.0,451.04791259765625,82430000
2009-04-28,610.0,620.0,585.0,590.0,436.2594299316406,50188000
2009-04-29,590.0,625.0,590.0,625.0,462.13916015625,73915000
2009-04-30,625.0,645.0,620.0,640.0,473.2305908203125,173425000
2009-05-01,640.0,640.0,620.0,625.0,462.13916015625,72691000
2009-05-04,630.0,695.0,630.0,685.0,506.5044250488281,206742000
2009-05-05,685.0,715.0,675.0,685.0,506.5044250488281,147996000
2009-05-06,685.0,725.0,675.0,725.0,536.0814208984375,102101000
2009-05-07,750.0,800.0,730.0,785.0,580.4467163085938,155757000
2009-05-08,780.0,815.0,765.0,815.0,602.6295166015625,89006000
2009-05-11,835.0,845.0,800.0,800.0,591.5380859375,75086000
2009-05-12,800.0,800.0,770.0,800.0,591.5380859375,68562000
2009-05-13,800.0,815.0,795.0,800.0,591.5380859375,75159000
2009-05-14,790.0,795.0,720.0,740.0,547.1727905273438,74341000
2009-05-15,750.0,765.0,700.0,725.0,536.0814208984375,62371000
2009-05-18,725.0,790.0,700.0,790.0,584.1438598632812,73050000
2009-05-19,810.0,860.0,810.0,850.0,628.5093383789062,168189000
2009-05-20,860.0,975.0,855.0,900.0,665.48046875,309945000
2009-05-21,900.0,900.0,900.0,900.0,665.48046875,0
2009-05-22,910.0,930.0,870.0,890.0,658.086181640625,96666000
2009-05-25,890.0,910.0,885.0,890.0,658.086181640625,29929000
2009-05-26,900.0,905.0,855.0,860.0,635.9035034179688,51250000
2009-05-27,880.0,900.0,870.0,880.0,650.6920166015625,38041000
2009-05-28,880.0,900.0,870.0,895.0,661.7833862304688,35304000
2009-05-29,900.0,915.0,890.0,890.0,658.086181640625,46975000
2009-06-01,900.0,960.0,895.0,960.0,709.8458251953125,91334000
2009-06-02,975.0,995.0,960.0,965.0,713.5429077148438,75258000
2009-06-03,975.0,975.0,940.0,950.0,702.4515991210938,40609000
2009-06-04,945.0,955.0,890.0,925.0,683.9660034179688,192697000
2009-06-05,940.0,965.0,935.0,955.0,706.148681640625,143693000
2009-06-08,955.0,970.0,920.0,930.0,687.6631469726562,116262000
2009-06-09,940.0,955.0,925.0,945.0,698.7544555664062,76890000
2009-06-10,955.0,995.0,955.0,975.0,720.9371337890625,245376000
2009-06-11,975.0,980.0,955.0,965.0,713.5429077148438,66765000
2009-06-12,970.0,980.0,940.0,945.0,698.7544555664062,59865000
2009-06-15,945.0,950.0,905.0,910.0,672.8746337890625,100810000
2009-06-16,900.0,900.0,875.0,895.0,661.7833862304688,91127000
2009-06-17,890.0,930.0,885.0,905.0,669.1775512695312,59256000
2009-06-18,905.0,920.0,880.0,885.0,654.3890991210938,44873000
2009-06-19,890.0,905.0,865.0,885.0,654.3890991210938,53874000
2009-06-22,885.0,900.0,860.0,865.0,639.6007080078125,25285000
2009-06-23,850.0,850.0,810.0,815.0,602.6295166015625,61582000
2009-06-24,825.0,905.0,825.0,900.0,665.48046875,83414000
2009-06-25,915.0,935.0,900.0,935.0,691.360107421875,89053000
2009-06-26,950.0,975.0,945.0,965.0,713.5429077148438,171791000
2009-06-29,965.0,970.0,935.0,945.0,698.7544555664062,22252000
